# {"env_id": null, "t_start": 1552797576.7086205} 
r,l,t
3.090544,44,10514.670291
2.804223,31,10515.231005
2.835124,39,10515.962636
1.603018,21,10516.264808
2.624001,17,10516.511504
1.720623,19,10516.815324
2.229709,17,10517.209896
3.024293,39,10517.926753
1.384458,39,10518.488037
1.642868,21,10518.938363
0.622438,27,10519.330076
3.273963,47,10520.074086
0.736629,15,10520.284392
2.996613,32,10520.911012
3.577818,43,10521.614081
3.190761,36,10522.181574
2.803771,23,10522.688235
3.515062,22,10523.024925
2.991985,33,10523.584653
2.124737,25,10523.929395
1.997221,26,10524.463917
2.955874,44,10525.172891
2.386476,25,10525.523117
3.707576,42,10526.297634
2.710664,43,10527.069962
3.295493,57,10528.051444
2.294588,35,10528.634123
0.65852,35,10529.111699
2.252707,44,10529.888336
4.844656,51,10530.714612
2.007377,30,10531.231213
4.224192,57,10532.260086
2.345358,21,10532.563919
2.238235,47,10533.392949
3.132072,52,10534.209191
0.565232,46,10534.899592
2.749397,39,10535.7077
3.525165,38,10536.263893
2.415973,36,10536.891516
0.878101,29,10537.325139
2.441231,29,10537.821321
1.337066,44,10538.485924
2.672242,32,10539.047692
2.863867,30,10539.653176
2.307244,29,10540.065967
2.901937,32,10540.706753
2.766859,46,10541.438373
3.837266,46,10542.163622
2.081125,15,10542.466761
3.960297,46,10543.221689
2.502173,48,10544.220982
3.142569,40,10544.875779
2.35712,16,10545.097265
3.647887,43,10545.837058
1.054284,39,10546.487041
3.41924,33,10546.99239
3.211382,38,10547.654505
1.784953,14,10547.924965
2.706757,43,10548.713327
3.33256,46,10549.502853
2.611752,44,10550.256136
1.841375,21,10550.568983
3.469401,33,10551.076721
3.360798,40,10551.778831
2.696218,88,10553.381951
2.82773,35,10553.9848
2.141527,29,10554.380889
2.207006,41,10555.147909
2.067288,34,10555.733485
2.738524,61,10556.733581
3.466267,34,10557.407142
2.242657,35,10557.910713
1.204808,35,10558.601572
2.418579,19,10558.868201
2.725112,53,10559.727331
2.509522,36,10560.414881
2.477406,36,10561.05078
1.75466,20,10561.416533
2.854684,43,10562.204037
2.340389,29,10562.655374
4.310995,39,10563.258561
1.340833,24,10563.633199
3.246591,34,10564.259009
3.04969,46,10565.019303
3.484679,49,10565.971574
2.551703,37,10566.591507
3.120524,45,10567.234078
2.873121,37,10567.90491
2.369988,36,10568.556287
2.308958,58,10569.535227
3.242992,37,10570.226293
2.220221,32,10570.699116
3.650351,52,10571.581789
2.459929,38,10572.200996
3.323493,47,10573.024214
2.480174,32,10573.552363
2.034779,18,10573.828903
2.881256,57,10574.888456
1.821046,20,10575.169956
2.569473,36,10575.781761
2.59177,33,10576.286183
2.658221,40,10576.983465
2.533051,42,10577.665879
3.137588,39,10578.400992
2.380586,49,10579.26656
0.253653,40,10579.849842
3.305106,43,10580.588958
2.905592,79,10581.917966
2.896406,37,10582.495585
3.020855,43,10583.228419
2.678163,45,10584.036648
2.964057,47,10584.789184
3.485535,42,10585.493587
3.207143,38,10586.177733
1.241996,44,10586.81189
1.363665,26,10587.404871
2.605011,24,10587.759351
0.975035,12,10588.035195
3.450522,27,10588.41852
2.350235,33,10588.967793
2.841479,24,10589.379797
2.309608,30,10589.927275
2.679344,52,10590.730439
3.143047,38,10591.348813
2.405092,40,10592.05916
1.165399,7,10592.159541
3.448981,53,10593.077952
2.849674,40,10593.739223
1.649563,19,10594.011622
3.156489,34,10594.66287
3.004329,40,10595.302828
2.956765,39,10595.957137
1.730249,40,10596.715068
1.286501,49,10597.488681
2.674977,53,10598.409642
1.763377,14,10598.66281
2.024402,35,10599.197767
2.54594,36,10599.82377
2.515285,28,10600.343771
2.658257,42,10601.049936
4.211027,38,10601.736229
1.463116,14,10601.953837
0.814707,33,10602.517381
2.871703,38,10603.05745
1.683369,33,10603.709445
2.08124,26,10604.165387
2.980537,34,10604.7308
3.456518,36,10605.406861
2.835494,43,10606.126475
2.728974,55,10607.007698
2.989199,58,10607.993003
2.620412,45,10608.650216
2.776922,52,10609.699207
2.706684,41,10610.266967
2.952779,20,10610.704944
2.558075,40,10611.38156
1.877009,43,10611.990831
2.538603,39,10612.722327
1.229578,10,10612.862249
2.705121,45,10613.668746
2.934492,41,10614.437835
2.914465,38,10615.070948
2.62626,53,10615.916893
4.222237,56,10616.919292
1.034945,34,10617.393903
2.432079,46,10618.284753
2.274161,51,10619.09397
3.128176,49,10619.957732
2.498154,43,10620.67865
2.70845,43,10621.353676
1.527548,13,10621.629274
3.588045,40,10622.343992
3.067594,32,10622.810709
2.065153,36,10623.506531
2.257493,27,10623.988052
2.53304,45,10624.624392
0.223283,43,10625.384146
2.508135,54,10626.241168
1.454538,20,10626.629579
3.487993,60,10627.705572
3.744891,51,10628.458344
2.526283,49,10629.350106
1.216381,12,10629.545837
2.048457,24,10629.891541
1.505295,14,10630.087717
2.160759,48,10631.054847
1.396581,28,10631.509156
2.358653,29,10631.933534
2.786186,38,10632.646612
2.185235,45,10633.360239
3.60144,40,10634.038214
4.019717,52,10634.91174
1.257364,29,10635.401395
2.65315,47,10636.247116
2.146204,13,10636.486666
3.243797,37,10637.039785
2.976818,39,10637.729924
2.351413,23,10638.090533
2.379634,32,10638.63493
3.052229,43,10639.279565
2.351661,14,10639.6832
3.66184,26,10640.100039
3.364677,43,10640.750781
2.79297,46,10641.538754
2.842701,30,10642.074073
2.999462,40,10642.62931
3.455622,36,10643.298273
0.576285,34,10643.934405
0.594576,35,10644.407886
2.441815,25,10644.898344
2.541483,31,10645.400623
3.585728,34,10645.968828
2.228143,45,10646.719506
3.027013,38,10647.334591
1.82486,20,10647.65013
3.002005,36,10648.271678
3.635254,48,10649.174892
2.793056,47,10649.854707
2.668856,35,10650.540625
2.675011,50,10651.335943
4.157881,78,10652.825218
3.922428,57,10653.657293
1.351299,28,10654.179233
1.91237,57,10655.063562
1.057855,35,10655.749161
2.392606,12,10655.940434
0.985351,37,10656.550164
2.393379,56,10657.574566
1.539088,25,10657.94287
2.467227,39,10658.599823
3.423584,48,10659.466695
3.03988,43,10660.183472
3.492431,47,10660.943403
1.868158,25,10661.473587
3.004849,60,10662.442972
2.37288,53,10663.37055
1.569319,42,10664.076146
2.726004,44,10664.88928
1.746498,19,10665.165158
2.809932,15,10665.485917
2.709524,30,10665.993613
1.998879,29,10666.556299
1.524476,13,10666.759401
3.023232,39,10667.391018
3.46123,49,10668.182876
2.121808,22,10668.584898
2.638059,47,10669.329591
2.667168,38,10670.052654
4.229048,39,10670.746568
1.273604,6,10670.85298
2.46579,37,10671.362571
3.542757,36,10672.051617
0.262556,30,10672.532771
1.061847,35,10673.042571
1.137565,6,10673.130042
2.53114,39,10673.841946
3.739987,31,10674.425649
2.66739,44,10675.03841
1.738962,30,10675.639881
3.742067,27,10676.057833
2.342347,31,10676.545829
3.877041,26,10676.920218
3.709344,38,10677.622961
1.582809,38,10678.253975
2.746894,41,10679.203394
2.962201,51,10680.004574
2.713799,40,10680.601729
2.558417,48,10681.421306
3.60847,33,10681.952852
1.489673,11,10682.110199
2.08261,25,10682.51275
3.396245,49,10683.48612
2.2622,41,10684.05333
2.495149,42,10684.809889
1.261881,9,10684.938986
2.747373,43,10685.656296
2.357579,46,10686.459473
3.433977,52,10687.351818
1.248342,37,10687.961679
1.730643,27,10688.42708
2.646282,49,10689.22427
1.540845,24,10689.567851
4.162398,48,10690.450716
2.159783,24,10690.849646
2.379954,47,10691.719331
1.222688,31,10692.18014
2.324446,11,10692.424671
2.188147,22,10692.756852
3.09518,44,10693.516556
2.217693,16,10693.784174
3.494456,40,10694.451761
2.459133,58,10695.463078
3.570428,35,10696.129517
3.760458,54,10696.963903
2.520536,37,10697.591904
1.886518,26,10698.083583
2.621397,47,10698.860721
1.597708,20,10699.187206
2.155666,56,10700.052761
4.247076,48,10701.002469
2.588339,51,10701.831266
2.869384,40,10702.586992
2.19656,22,10702.918787
0.295571,38,10703.552755
3.766394,41,10704.269913
2.506366,39,10705.070322
3.432874,45,10705.732526
2.743388,43,10706.513223
1.639942,22,10706.958965
1.759637,22,10707.263139
3.223647,41,10708.042136
2.649525,39,10708.709281
1.829002,49,10709.550263
3.096969,43,10710.323762
2.531531,25,10710.751336
3.018445,31,10711.192786
2.013604,15,10711.566499
3.868829,53,10712.408004
3.560417,34,10712.889684
2.093192,20,10713.343247
0.278547,45,10714.179466
2.110083,23,10714.501785
2.592195,38,10715.205997
2.479522,50,10716.00572
3.172484,38,10716.521376
2.983583,52,10717.435917
2.520826,33,10718.065355
2.155029,19,10718.32603
2.28339,32,10718.945979
3.078989,31,10719.488357
3.80989,53,10720.269355
1.716634,43,10721.050874
2.654847,37,10721.633657
2.363286,43,10722.471503
2.575735,44,10723.179
2.414931,31,10723.627603
2.968983,30,10724.226366
2.237393,19,10724.497021
3.235466,41,10725.163334
2.522849,32,10725.668054
2.229747,15,10726.004433
0.21086,37,10726.686337
2.850732,47,10727.336089
2.024245,42,10728.098023
2.722776,48,10728.852934
2.147099,14,10729.056302
0.822797,15,10729.329538
2.659571,45,10730.117623
3.761885,50,10730.934433
3.773064,32,10731.551671
3.006504,35,10732.130497
2.730672,36,10732.642129
2.625248,35,10733.302606
3.048315,37,10733.909691
2.912484,36,10734.407847
2.945715,40,10735.216896
4.916856,50,10736.011706
2.738797,39,10736.689421
2.716137,31,10737.160117
2.87682,45,10737.881456
0.229639,36,10738.537444
1.120715,37,10739.182304
2.843549,42,10739.848685
1.371741,19,10740.222238
2.750201,22,10740.612659
2.39074,38,10741.258634
1.494074,36,10741.768301
2.323346,47,10742.63604
1.931533,19,10742.995384
3.177914,32,10743.444432
3.282632,37,10744.20477
3.567318,51,10745.016705
1.274398,23,10745.339118
2.276009,33,10745.990122
1.630519,11,10746.148138
2.537976,38,10746.789196
1.887159,12,10746.965487
2.394124,36,10747.645411
2.823784,40,10748.379179
2.565046,29,10748.796432
2.943017,48,10749.653191
2.958729,45,10750.370163
1.983953,16,10750.619278
4.596867,95,10752.204218
0.526871,39,10753.004317
0.278722,38,10753.63441
0.474437,38,10754.148417
1.390788,21,10754.500412
3.184396,28,10755.011116
4.040896,37,10755.657371
3.423351,46,10756.389009
4.540928,51,10757.366948
1.607322,25,10757.725194
2.335338,17,10757.963905
2.478991,46,10758.816802
2.06632,27,10759.269621
0.79618,32,10759.72455
3.043633,38,10760.434056
1.29974,28,10760.960899
2.022903,29,10761.432788
3.66861,46,10762.267927
2.420184,34,10762.858752
2.374573,33,10763.333594
3.284777,48,10764.19924
2.724446,46,10764.952608
2.821098,29,10765.507441
2.438666,57,10766.531291
2.711223,48,10767.351296
2.584175,22,10767.694296
4.27191,42,10768.388751
4.494275,53,10769.307934
3.739985,56,10770.263973
3.058361,42,10771.046402
2.480301,24,10771.386299
1.617334,44,10772.07881
3.425284,44,10772.874968
2.814093,40,10773.54417
3.690416,46,10774.195121
1.620559,46,10775.138418
2.365751,45,10775.807249
2.737987,45,10776.620961
2.485171,19,10776.968113
0.897692,4,10777.040091
1.270039,16,10777.261587
4.683808,55,10778.213499
2.74241,50,10779.074733
2.671249,47,10779.856697
2.545995,49,10780.689352
0.696433,16,10780.919396
3.637842,52,10781.865924
1.857806,32,10782.416552
1.592683,7,10782.525938
3.053777,37,10783.115855
2.934419,42,10783.912067
2.374299,52,10784.744118
1.63261,34,10785.388766
2.45216,35,10785.993074
2.888983,36,10786.510984
3.439704,50,10787.431198
2.773233,50,10788.208733
2.496787,29,10788.667955
2.213171,15,10789.007226
3.157305,36,10789.580853
2.017422,33,10790.051009
2.607601,36,10790.687441
3.099965,27,10791.108607
2.150736,48,10791.945329
2.98683,49,10792.773881
1.535592,30,10793.295965
3.443948,37,10793.831055
3.909832,34,10794.476163
2.78802,39,10795.137169
1.981826,27,10795.517052
2.504814,53,10796.519089
2.564698,33,10797.093624
2.851084,62,10798.145806
2.558995,47,10798.91012
2.173904,19,10799.174949
3.145786,52,10800.070347
2.397919,40,10800.804131
2.589112,34,10801.360955
3.623198,39,10802.035628
4.046224,40,10802.675281
2.461782,34,10803.282637
3.914209,49,10804.131665
1.966175,26,10804.493134
2.496626,51,10805.460755
2.326656,16,10805.788208
2.511301,46,10806.460572
1.015853,40,10807.192445
3.035135,40,10807.853477
2.49537,36,10808.358602
3.524552,43,10809.298352
1.421622,27,10809.733909
3.022173,53,10810.676579
2.7762,22,10811.021277
3.150166,50,10811.824173
3.71244,42,10812.609603
2.899787,44,10813.330237
2.718642,25,10813.781883
1.354581,35,10814.439017
3.08236,29,10814.935253
1.811696,28,10815.32178
1.019854,6,10815.413243
2.127327,14,10815.667537
4.520877,40,10816.348124
2.344377,43,10817.035911
2.881521,49,10817.95542
2.762559,42,10818.649122
3.732107,49,10819.470392
3.91854,53,10820.366428
2.567469,25,10820.727328
1.776687,30,10821.302067
2.754764,47,10822.118496
2.885907,66,10823.291399
3.788681,52,10824.125039
3.002426,44,10824.853579
2.214377,23,10825.226446
2.683642,52,10826.052222
3.659941,36,10826.786524
3.415818,44,10827.486444
2.631511,34,10827.956681
2.358509,49,10828.787841
3.159064,40,10829.431237
3.270443,40,10830.001247
2.312945,25,10830.500516
3.64685,42,10831.257915
2.735936,38,10831.818648
3.164329,30,10832.369387
2.819706,44,10833.068242
3.276734,36,10833.606292
3.16734,45,10834.402499
2.03999,22,10834.797217
2.587482,47,10835.636797
0.535515,28,10836.113145
2.719416,29,10836.635942
3.293819,49,10837.41104
3.183589,30,10837.909981
2.125335,21,10838.295028
0.853183,33,10838.777753
2.931837,39,10839.567705
3.268423,37,10840.173107
2.670694,44,10840.82264
2.722295,32,10841.416805
3.663647,47,10842.176272
2.883356,38,10842.798908
2.935298,32,10843.321431
1.815294,20,10843.771442
3.591424,37,10844.281064
2.989802,42,10845.027923
2.195953,43,10845.722868
2.778856,39,10846.383755
2.885648,51,10847.277409
3.448035,36,10847.783956
2.157156,46,10848.714918
2.710033,58,10849.64548
2.700113,43,10850.425981
2.385278,31,10850.97857
1.294029,14,10851.17447
3.720822,45,10852.001841
2.798031,41,10852.758853
2.915029,20,10853.033775
0.200155,29,10853.504276
3.370538,34,10854.110469
1.390209,35,10854.719
2.704853,48,10855.565953
2.994035,37,10856.218783
3.260475,40,10856.880417
3.333215,40,10857.628158
2.99899,37,10858.241004
3.162575,22,10858.590147
2.219733,53,10859.510999
3.417511,31,10860.050645
3.308747,39,10860.619075
2.766858,55,10861.731652
1.026376,37,10862.235634
1.768793,9,10862.364956
2.42894,26,10862.914145
2.856568,77,10864.082016
2.109534,28,10864.651486
2.878325,43,10865.327173
2.446951,21,10865.703986
2.599114,51,10866.60191
3.421654,46,10867.323956
2.961621,50,10868.188184
2.981614,36,10868.799287
1.24842,44,10869.39598
2.639618,35,10870.115328
4.150587,56,10870.992909
1.45305,36,10871.621989
2.46193,47,10872.44116
2.090229,21,10872.755417
4.699087,48,10873.593239
2.789617,56,10874.562561
1.904568,25,10874.913548
2.744048,35,10875.556665
2.287288,28,10876.036398
3.665288,45,10876.674827
2.706205,19,10877.048863
1.397517,22,10877.409297
3.244415,39,10878.048699
2.447061,23,10878.441546
2.271964,29,10879.020262
3.40708,41,10879.701655
2.686254,44,10880.300195
3.200364,48,10881.176078
1.907545,22,10881.583091
2.254733,29,10881.987431
2.479272,26,10882.493784
2.4122,48,10883.371094
1.740697,21,10883.695964
1.702118,28,10884.213632
0.823072,17,10884.524066
2.453413,55,10885.39026
2.149116,29,10885.843259
1.984869,16,10886.22103
2.504713,44,10886.951345
2.682751,52,10887.903373
2.039641,38,10888.550716
3.446249,36,10889.078102
3.263594,44,10889.886225
3.107326,29,10890.38245
3.853977,59,10891.286381
3.365514,61,10892.421445
2.762463,42,10893.057626
2.644164,36,10893.720081
1.439013,21,10894.1153
2.945296,38,10894.646952
3.352239,66,10895.836334
1.115543,34,10896.400409
1.318056,29,10896.982746
3.769662,52,10897.830515
3.036857,37,10898.336874
3.21291,25,10898.895082
2.35977,25,10899.300565
3.156476,23,10899.681382
2.038058,43,10900.477857
1.934428,43,10901.23218
0.260913,27,10901.672938
1.944602,15,10901.882928
2.178075,19,10902.286896
3.606192,45,10903.078872
2.693863,25,10903.418921
2.643882,45,10904.246973
0.959335,40,10904.982753
1.998761,20,10905.266323
2.599456,47,10906.120318
3.196939,42,10906.795109
4.088317,51,10907.614582
3.599211,39,10908.262069
3.082059,37,10908.8623
1.96207,19,10909.223013
2.848344,41,10909.945931
0.218772,28,10910.44801
3.028474,42,10911.127271
3.082647,40,10911.8454
2.872105,56,10912.701531
2.897239,38,10913.473005
3.06982,40,10914.109825
2.122827,38,10914.713424
2.942917,38,10915.340784
1.487778,23,10915.753707
1.244504,23,10916.076981
2.992053,38,10916.773881
3.393893,47,10917.520561
1.829767,34,10918.081793
2.691301,28,10918.650584
3.490534,38,10919.259486
0.527173,34,10919.736793
2.725611,28,10920.243363
3.064911,37,10920.91019
2.614729,26,10921.319308
2.537105,45,10922.189178
2.064226,30,10922.65641
1.566093,29,10923.121922
2.34933,19,10923.38645
3.115763,27,10923.906808
3.414351,42,10924.633594
0.266711,38,10925.159582
0.970123,18,10925.439819
2.177349,56,10926.546565
2.662391,36,10927.063452
1.129442,5,10927.138981
1.322019,9,10927.336973
3.019102,46,10928.172362
3.948628,35,10928.689731
2.244919,35,10929.32181
2.893544,24,10929.709105
2.40421,24,10930.145007
3.535213,42,10930.860124
2.804312,29,10931.422472
2.326314,50,10932.220155
2.770705,39,10932.906621
2.879606,43,10933.622257
1.726391,26,10933.989732
2.709621,41,10934.67085
2.833221,40,10935.43528
3.191994,23,10935.773935
2.090022,55,10936.707524
3.321527,56,10937.572836
3.911709,53,10938.485139
2.860844,45,10939.201257
2.220982,46,10940.026129
0.206897,31,10940.518654
3.350555,47,10941.25171
1.381665,46,10942.073338
3.357874,35,10942.661868
2.03088,19,10942.925808
3.022271,41,10943.711727
1.221131,28,10944.148202
2.106708,22,10944.591515
2.997169,38,10945.114368
2.453854,55,10946.156112
3.047192,22,10946.505565
3.083999,40,10947.155799
1.895388,33,10947.727967
2.493655,31,10948.329134
3.336371,33,10948.813051
1.589918,20,10949.250385
1.029646,36,10949.864995
4.820989,50,10950.550985
2.412323,40,10951.2962
2.652202,28,10951.785366
3.472615,44,10952.549382
2.901006,19,10952.9292
3.212943,29,10953.437899
1.164358,22,10953.766134
2.588393,38,10954.421263
3.233404,50,10955.28553
1.733463,22,10955.610088
3.81206,36,10956.229614
2.9536,41,10957.074058
1.776001,44,10957.701058
0.847679,12,10957.968207
3.444562,40,10958.671995
0.987028,18,10958.990055
2.188993,74,10960.213241
1.98959,46,10960.945335
2.558337,33,10961.584696
2.958308,51,10962.466798
2.054133,17,10962.708719
2.412047,23,10963.027197
3.405085,37,10963.720972
2.59534,45,10964.45279
3.063701,41,10965.089463
2.174726,43,10965.997106
4.210414,44,10966.635969
3.24449,29,10967.207284
1.988424,40,10967.863274
1.840894,29,10968.262697
2.795598,45,10969.081989
0.982012,42,10969.838288
2.994248,39,10970.374841
2.047847,46,10971.174481
1.223224,42,10971.87509
2.246407,28,10972.335195
2.762898,37,10972.950623
2.609479,45,10973.680569
1.850324,13,10973.86394
3.130364,42,10974.688577
2.427711,52,10975.486999
2.388741,48,10976.31457
2.067213,35,10976.912946
1.380802,35,10977.391922
3.525843,35,10978.04972
2.858945,44,10978.897238
2.238979,46,10979.677952
2.822977,54,10980.573523
2.033001,32,10981.011737
2.65192,27,10981.534888
2.295447,18,10981.820073
1.545999,32,10982.347527
2.7737,39,10982.979806
2.647154,40,10983.72062
2.966226,43,10984.41989
2.091087,33,10984.976765
2.981526,46,10985.788438
3.65806,37,10986.302226
2.78407,39,10987.106871
3.650419,46,10987.856848
1.499177,7,10987.959942
1.582505,28,10988.348046
2.665687,38,10989.091541
3.004158,39,10989.749833
1.458633,21,10990.041667
0.575753,35,10990.698457
4.345645,61,10991.749404
2.693097,50,10992.619777
3.031992,46,10993.34967
2.62353,43,10994.090956
2.706336,38,10994.757489
3.142342,35,10995.259729
3.159029,28,10995.860163
2.979401,30,10996.335764
2.58226,27,10996.83731
2.904553,34,10997.31013
3.084888,50,10998.25092
0.8251,21,10998.624634
3.161699,41,10999.278393
3.669186,38,10999.948554
2.089381,20,11000.402578
2.610562,36,11000.922681
1.934748,21,11001.423568
3.702169,57,11002.333787
2.520912,24,11002.6877
0.592245,28,11003.258932
2.866886,22,11003.606669
2.302545,17,11003.960114
3.101434,29,11004.383972
2.145232,18,11004.82187
3.304113,41,11005.518201
4.034817,48,11006.211343
2.173751,23,11006.701706
2.724585,18,11006.991087
3.076363,41,11007.666268
2.759043,47,11008.44102
3.660351,41,11009.262861
2.61384,51,11009.98992
3.281591,43,11010.766753
3.465119,43,11011.468839
4.627067,42,11012.209976
2.507036,47,11012.949013
2.765294,33,11013.467449
2.849106,48,11014.311385
1.65311,36,11014.911327
2.21156,30,11015.318293
2.683943,43,11016.071333
2.551112,44,11016.785205
3.077722,34,11017.310324
2.723423,44,11018.207738
3.443132,52,11018.969794
3.792024,53,11020.00175
2.053735,31,11020.436906
2.188818,25,11020.832874
2.504414,16,11021.21085
3.10152,38,11021.915592
2.078769,16,11022.204483
2.661082,56,11023.141683
2.270099,49,11023.906573
3.185054,37,11024.452459
0.667431,37,11025.095621
1.986024,17,11025.41971
1.192947,8,11025.538986
2.759383,28,11025.936887
2.176511,24,11026.482521
3.230732,35,11027.053122
2.390817,19,11027.390405
2.315042,31,11027.83022
3.036903,39,11028.544331
1.865694,21,11028.90038
2.052285,27,11029.317749
1.847408,16,11029.550183
4.074926,37,11030.245134
2.454522,40,11030.993599
2.740238,42,11031.618086
2.139151,41,11032.34932
2.074897,30,11032.874768
2.220363,29,11033.276746
3.506464,28,11033.874163
2.867374,49,11034.690117
3.348985,37,11035.3768
3.421639,34,11035.957568
2.073379,23,11036.38852
0.245329,41,11037.002151
2.765527,37,11037.692967
2.577184,31,11038.208713
2.2136,39,11038.752941
2.123824,19,11039.182501
1.998905,31,11039.823437
4.799216,53,11040.587898
2.544668,46,11041.445368
2.636815,22,11041.827621
2.099128,16,11042.051962
0.506108,22,11042.357958
4.674739,38,11043.063388
1.256168,46,11043.905613
3.162554,33,11044.523997
3.836178,47,11045.31231
4.184075,52,11046.122001
1.976363,41,11046.901531
2.963094,42,11047.526403
2.741227,35,11048.279815
3.493093,52,11049.119718
0.794744,40,11049.790209
3.770701,39,11050.452491
2.663253,46,11051.128223
1.925589,24,11051.537197
3.460675,70,11052.80333
3.000587,54,11053.748215
3.356846,25,11054.212298
2.667597,39,11054.770552
3.077747,49,11055.638544
1.558149,22,11056.050223
1.21065,37,11056.572785
2.271525,43,11057.447367
2.831309,32,11058.00746
2.68038,26,11058.375507
2.58567,41,11059.135144
3.618437,45,11059.894901
2.7916,41,11060.545517
2.320461,36,11061.15703
3.293859,21,11061.631666
0.772561,35,11062.11851
2.977659,55,11063.100311
2.779767,35,11063.633568
3.050636,56,11064.600622
2.51812,22,11065.009187
2.571236,39,11065.640663
3.261642,32,11066.281527
3.893249,52,11067.102001
2.661651,26,11067.469199
2.917734,47,11068.313696
4.490289,51,11069.118476
0.214547,34,11069.782021
1.107615,33,11070.39455
2.279319,28,11070.811115
2.864248,36,11071.399643
1.108873,25,11071.835737
2.979263,47,11072.60327
2.594209,22,11072.911758
3.251436,40,11073.653524
2.716634,23,11074.071174
2.250918,21,11074.449165
2.175642,22,11074.78033
1.896912,18,11075.216167
3.084861,38,11075.840694
2.596045,55,11076.646454
1.814802,28,11077.16728
3.372026,38,11077.799461
3.190058,43,11078.403472
2.695031,26,11078.997032
2.369777,54,11079.863293
2.89491,40,11080.589394
2.458993,53,11081.433849
3.641702,37,11081.987138
2.897437,44,11082.784511
2.735493,46,11083.587229
3.785321,33,11084.222816
1.783796,26,11084.633879
3.137046,51,11085.389882
1.610942,30,11085.981338
2.043407,22,11086.287681
2.709613,35,11086.854831
2.355322,26,11087.283702
3.243419,37,11087.98594
2.802734,48,11088.75076
1.640139,23,11089.071513
2.86414,41,11089.828868
3.424073,38,11090.451318
2.508211,34,11090.934206
2.718012,25,11091.481861
3.213435,51,11092.378489
2.578163,28,11092.796967
3.482827,37,11093.488029
2.572284,41,11094.160424
2.311885,18,11094.420709
2.102427,25,11094.950089
1.34087,25,11095.320851
2.637971,51,11096.225607
2.693135,22,11096.670417
1.693939,87,11098.044572
2.055685,17,11098.370421
0.184244,35,11098.954739
3.232414,30,11099.511662
2.115154,39,11100.145169
1.552089,25,11100.682001
2.653362,44,11101.395344
1.048987,39,11102.104024
3.679442,43,11102.855678
1.364981,33,11103.310637
1.541665,8,11103.426342
2.469741,17,11103.781027
3.622106,58,11104.784938
2.89843,40,11105.447601
1.982448,14,11105.785419
2.751593,40,11106.454638
1.801535,28,11106.874666
3.762874,50,11107.76007
1.921032,33,11108.317962
2.852212,41,11108.902493
3.237886,40,11109.742497
2.831587,34,11110.316618
3.435566,41,11110.967135
1.477434,17,11111.290753
4.119208,46,11112.018806
3.681293,37,11112.586658
3.477867,35,11113.221434
2.421702,45,11114.010531
3.156737,43,11114.791816
1.733726,8,11114.910354
4.1219,50,11115.710096
2.498693,24,11116.040831
2.540719,44,11116.82242
3.811816,42,11117.505294
2.209526,15,11117.729024
2.236821,40,11118.525084
2.861787,42,11119.199735
2.082677,21,11119.496773
3.204568,49,11120.350652
2.603732,17,11120.614872
4.112983,40,11121.223791
3.505216,40,11121.904196
3.542322,51,11122.826259
2.358905,27,11123.206154
4.557333,41,11123.942527
0.811085,40,11124.577789
0.25185,38,11125.10159
4.275293,49,11125.960807
2.895505,29,11126.525179
3.379825,40,11127.150095
2.194159,32,11127.6983
3.404294,24,11128.1141
0.235206,31,11128.545047
2.634803,17,11128.789545
2.842793,42,11129.544541
3.252199,37,11130.129894
2.761698,35,11130.76965
2.767881,38,11131.379454
2.521584,48,11132.138236
3.286458,25,11132.594507
3.118796,46,11133.411953
2.07741,30,11133.840434
2.520997,20,11134.120182
2.121164,15,11134.441616
2.182864,30,11135.070156
0.989651,22,11135.423688
3.255534,35,11135.916468
3.497525,49,11136.806179
3.02375,53,11137.656013
2.920567,48,11138.481948
1.938202,28,11138.969915
3.672624,37,11139.55128
3.473954,59,11140.631979
2.091225,32,11141.070309
4.156396,50,11141.915987
1.407626,32,11142.458962
0.685919,23,11142.782563
3.428756,21,11143.072692
3.075306,30,11143.775195
3.05092,45,11144.499426
2.816308,43,11145.211076
2.430594,18,11145.549573
2.182776,24,11145.980423
2.130206,27,11146.355587
1.602953,33,11146.868079
3.774473,53,11147.935714
2.344283,53,11148.782122
4.020357,48,11149.644796
2.713982,43,11150.262489
0.935199,26,11150.812369
1.131382,28,11151.215531
3.13259,43,11151.900791
2.673469,21,11152.3531
2.503868,49,11153.236171
2.390547,20,11153.518878
2.043019,46,11154.279938
3.022348,44,11155.045815
3.214477,42,11155.653699
2.705305,49,11156.61038
3.395842,48,11157.34289
2.649236,41,11158.087953
2.914692,38,11158.707057
3.213835,41,11159.256637
1.945685,22,11159.700904
4.740807,47,11160.509856
2.294863,72,11161.750014
3.481581,38,11162.368422
2.502374,22,11162.69436
3.159883,35,11163.316866
1.791842,30,11163.772665
2.2437,16,11164.098742
3.178849,30,11164.512222
2.886936,38,11165.27338
0.239059,34,11165.857153
1.795936,15,11166.066509
1.850382,33,11166.527113
1.639932,37,11167.216771
3.293202,39,11167.855998
2.173301,60,11168.870241
2.175027,15,11169.080541
1.761795,29,11169.66181
3.783998,35,11170.145283
2.975214,47,11170.95691
2.099465,42,11171.634571
2.501942,17,11171.870624
2.571669,43,11172.649801
3.527671,30,11173.154854
1.384248,15,11173.360876
3.118542,32,11173.968042
4.339478,45,11174.760368
1.760706,21,11175.097935
3.535772,34,11175.605817
2.789547,44,11176.365721
1.364476,45,11177.077933
