# {"env_id": null, "t_start": 1553348844.0599759} 
r,l,t
2.789234,92,1940.896484
3.41715,64,1941.840516
4.555801,56,1942.303704
1.601913,53,1942.736952
2.825256,69,1943.307766
2.752678,83,1944.492206
1.729295,56,1944.961406
1.537907,50,1945.373783
2.417682,57,1945.83959
2.924623,65,1946.780976
4.432591,58,1947.26982
1.625572,62,1947.784879
3.614249,56,1948.251537
2.955218,94,1949.394475
2.637765,55,1949.83852
1.114175,37,1950.139112
3.681442,68,1950.69177
3.324696,46,1951.079782
0.856444,62,1951.981365
0.48831,88,1952.715118
0.281693,110,1953.618532
1.688538,72,1954.69795
2.677936,80,1955.350541
2.974199,46,1955.726901
3.33858,88,1956.899166
3.082012,91,1957.646594
2.651385,40,1957.978966
3.059624,68,1958.538838
2.976068,66,1959.461206
3.950129,68,1960.029885
3.815594,87,1960.74177
2.678722,71,1961.714449
2.927202,87,1962.419919
2.936184,75,1963.031918
2.711585,43,1963.383199
2.723902,126,1964.910559
3.663025,67,1965.46853
2.162399,39,1965.785762
2.724513,78,1966.791818
3.345578,62,1967.313826
3.779133,55,1967.78136
0.726847,64,1968.340972
3.101198,44,1968.733189
1.327231,71,1969.672097
3.393677,61,1970.17903
2.360028,46,1970.569288
0.852831,51,1970.999992
2.633522,65,1971.890023
4.217014,71,1972.471806
3.956529,59,1972.959399
2.457179,104,1973.828163
3.763243,62,1974.765288
1.923854,75,1975.380876
1.43894,68,1975.942024
1.277241,54,1976.386174
2.749296,37,1977.146674
3.807869,57,1977.60421
3.601935,86,1978.300683
3.444432,51,1978.711293
4.273098,63,1979.666236
3.079579,46,1980.051095
2.353071,58,1980.527104
0.298278,66,1981.071823
4.142534,147,1982.667675
1.709982,66,1983.212978
4.659205,80,1983.878587
0.573111,65,1984.787992
0.483195,47,1985.174265
3.904847,63,1985.690736
1.927799,36,1985.994022
2.5272,64,1986.929578
2.15766,69,1987.491995
2.923906,82,1988.166776
0.860447,34,1988.450577
1.571413,68,1989.484365
2.989484,65,1990.010687
2.363291,49,1990.407031
2.648823,46,1990.786222
2.143296,81,1991.443903
3.460014,68,1992.406411
3.52788,82,1993.077815
2.832983,49,1993.473571
4.286688,124,1994.935112
3.30281,52,1995.37371
0.961497,89,1996.09688
2.478162,64,1996.981674
1.578022,63,1997.497248
4.482735,58,1997.978394
2.520262,92,1998.726339
0.930952,41,1999.056961
1.898884,79,2000.081528
3.03661,55,2000.533738
1.624602,79,2001.177187
3.281467,79,2002.295011
3.767318,61,2002.79986
2.48413,60,2003.295354
3.672267,62,2003.807875
1.102659,45,2004.558792
3.701319,50,2004.976269
2.629887,40,2005.309269
3.276028,74,2005.920453
3.508099,58,2006.403074
1.649239,57,2007.272268
1.852515,63,2007.784379
3.08845,49,2008.185122
2.355452,54,2008.630088
2.766078,49,2009.029135
3.179514,42,2009.776221
2.481209,78,2010.418754
2.99131,43,2010.769631
3.393306,58,2011.250077
2.773266,53,2012.081098
0.771194,60,2012.577437
2.381291,55,2013.027931
1.356875,77,2013.658299
2.638736,93,2014.862204
0.407859,114,2015.837259
1.342296,56,2016.304909
1.220435,65,2017.179238
2.466272,43,2017.532774
1.616638,50,2017.948459
4.290485,61,2018.459857
3.106174,53,2018.891295
3.453269,83,2019.950552
3.56069,93,2020.710515
0.944289,30,2020.962268
0.680196,82,2021.653029
3.296896,53,2022.494496
2.707834,72,2023.090176
1.493654,153,2024.731446
3.278867,53,2025.162869
3.808472,53,2025.595956
3.460612,88,2026.324607
1.744372,94,2027.492913
0.925211,64,2028.0223
1.072677,94,2028.793678
0.712042,78,2029.84784
0.561493,69,2030.408581
0.761435,56,2030.874847
2.369831,52,2031.302486
2.202902,109,2032.558905
3.025671,97,2033.343098
0.347917,97,2034.713121
2.934668,145,2035.897661
3.602075,78,2036.542199
2.873852,105,2037.816107
1.284901,71,2038.390651
4.850251,84,2039.090399
0.771714,63,2040.028635
4.458669,69,2040.627238
1.457393,87,2041.35092
4.075015,75,2042.335224
3.061562,44,2042.710268
4.240607,67,2043.259408
0.838288,66,2043.81544
4.326543,81,2044.848516
3.718972,56,2045.315503
4.331988,59,2045.80485
2.7644,79,2046.449988
2.893688,82,2047.536269
3.241518,68,2048.097371
3.221145,78,2048.741243
4.555596,153,2050.447233
3.384116,67,2051.009219
3.50036,62,2051.525727
3.845071,53,2052.337934
2.391795,54,2052.783661
2.640721,120,2053.777635
0.95968,129,2055.221619
2.674028,67,2055.764058
1.965883,54,2056.205852
3.25153,70,2056.782282
2.22664,89,2057.962938
4.936243,158,2059.284444
0.242637,41,2059.981218
3.03958,56,2060.468647
0.572302,68,2061.029908
4.512318,77,2061.66199
1.816711,121,2063.012618
3.268249,75,2063.630385
1.825847,66,2064.174112
2.661138,35,2065.0187
2.361658,48,2065.417954
2.37736,68,2065.976073
0.312967,110,2066.889266
3.744384,55,2067.770057
2.811353,64,2068.295291
3.324048,116,2069.248082
1.895726,45,2069.613415
1.559747,114,2070.973774
2.743551,64,2071.498137
0.876313,100,2072.738735
1.806555,70,2073.346514
1.209342,61,2073.837676
2.642963,105,2074.690866
3.219418,76,2075.690167
0.947351,74,2076.297315
3.060616,139,2077.850006
1.608946,60,2078.341541
0.759904,55,2078.827134
2.974096,47,2079.247552
2.319497,36,2079.577218
2.342516,55,2080.397396
2.422388,74,2081.008981
2.8733,88,2081.73393
3.818117,59,2082.259777
3.669661,76,2083.263916
1.659056,94,2084.037255
3.153778,54,2084.483974
2.140936,84,2085.558175
2.069252,73,2086.16232
4.164924,85,2086.861516
2.895886,55,2087.668516
1.441675,93,2088.430553
2.40631,39,2088.758544
4.200464,86,2089.473646
3.36223,49,2090.278636
3.907501,66,2090.822098
2.583055,70,2091.407086
1.039661,55,2091.858975
1.109857,92,2093.019637
4.437871,72,2093.633822
0.366038,53,2094.071383
2.828771,44,2094.45961
1.338821,81,2095.470344
2.850077,52,2095.898911
1.513136,63,2096.407634
3.238594,65,2096.933956
1.994822,99,2098.207399
3.854824,67,2098.812212
4.592475,70,2099.451661
3.394817,87,2100.543169
0.920187,133,2101.627286
3.601022,48,2102.031416
4.733248,69,2102.966553
3.660015,49,2103.372462
0.620408,72,2103.961921
3.246293,48,2104.35776
4.191256,59,2104.838926
0.72905,76,2106.021634
2.115301,32,2106.292807
2.11097,70,2106.873398
2.397331,89,2108.009687
4.581347,63,2108.519305
5.139811,78,2109.160643
2.302793,69,2109.726167
1.119532,34,2110.010025
3.916114,53,2111.083333
2.876464,62,2111.600358
0.591993,153,2113.249512
0.887699,41,2113.583528
3.669879,71,2114.162816
0.132985,76,2114.798851
3.074366,49,2115.236479
0.265912,76,2116.268353
0.68571,79,2116.915319
1.783597,56,2117.381929
0.309876,83,2118.4375
1.677342,41,2118.766933
4.276315,60,2119.258487
4.342453,61,2119.753719
2.121109,81,2120.921638
3.66707,57,2121.396209
2.323042,40,2121.721972
4.215569,61,2122.228509
4.077961,117,2123.647061
3.331238,73,2124.239661
2.623553,92,2125.001539
3.099018,178,2126.871464
3.579644,56,2127.347221
1.379787,71,2127.94491
2.926472,91,2129.098229
0.71087,77,2129.732632
4.887133,62,2130.245099
4.618554,74,2131.256452
2.488263,91,2131.998787
4.397588,72,2132.599407
4.378049,107,2133.900798
3.362484,65,2134.4258
3.059052,61,2134.918296
1.964112,117,2136.380955
2.866986,67,2136.932531
2.723808,68,2137.492493
2.055664,89,2138.604735
0.436449,113,2139.545496
4.34345,82,2140.219058
2.397652,93,2141.382798
3.881669,55,2141.836486
1.490561,52,2142.260365
0.154089,44,2142.623188
1.200556,41,2142.95517
2.778868,56,2143.856036
2.499296,46,2144.239319
2.285973,82,2144.920085
3.567227,54,2145.369014
2.755285,131,2146.827723
2.734253,69,2147.387088
3.617626,59,2147.881316
4.991032,79,2148.990615
0.661167,81,2149.649506
3.028184,95,2150.431283
1.482797,51,2151.297023
3.419446,50,2151.713549
3.424665,53,2152.145113
3.100125,56,2152.608354
0.657278,53,2153.037261
0.583014,72,2154.086339
2.957982,76,2154.745222
1.702313,59,2155.227026
4.602123,76,2155.857915
2.46857,131,2157.257189
2.735709,50,2157.67006
1.607051,92,2158.876112
1.809968,46,2159.256671
1.893195,35,2159.54644
2.279544,82,2160.218692
3.013589,54,2160.669406
1.545611,90,2161.826726
4.231091,79,2162.474182
3.758692,67,2163.020916
3.206298,66,2163.964588
2.938007,86,2164.683137
2.786192,82,2165.356616
0.221656,64,2165.875198
4.241044,54,2166.793616
1.349551,80,2167.453904
1.682295,73,2168.047491
5.154627,78,2169.064277
0.257798,50,2169.480255
2.572421,80,2170.132315
3.423402,45,2170.50372
1.944255,94,2171.654187
3.306206,59,2172.128467
3.012891,46,2172.50893
3.580818,82,2173.178997
0.763181,101,2174.400253
2.682266,40,2174.727284
4.646428,70,2175.315455
2.356184,140,2176.859442
1.175414,39,2177.176941
1.726373,85,2177.868485
0.632911,52,2178.302885
3.2258,44,2179.065512
2.244392,78,2179.71242
2.63315,114,2180.650377
3.65542,53,2181.58354
0.661019,40,2181.914423
2.329417,80,2182.572515
0.605268,65,2183.109051
3.890575,56,2183.576249
2.568376,37,2184.261547
3.93622,50,2184.679751
3.196514,77,2185.310059
4.250106,68,2185.870926
3.283488,59,2186.85074
1.517503,64,2187.384254
3.373913,70,2187.959198
4.047631,75,2188.575078
2.216518,73,2189.536974
2.749085,59,2190.010576
2.596174,74,2190.615474
2.900141,57,2191.080065
0.448463,70,2192.138819
3.636458,91,2192.879671
1.690972,72,2193.463335
0.930756,51,2194.283243
4.497159,122,2195.270458
2.961002,61,2195.764523
1.624055,71,2196.766438
2.16,77,2197.411129
3.492131,71,2197.992069
1.499839,63,2198.506802
4.523608,60,2199.396403
0.924892,60,2199.89507
0.245098,91,2200.646496
2.142753,74,2201.258977
2.64873,63,2202.126762
2.455543,42,2202.470025
0.770341,52,2202.90253
2.656642,62,2203.414246
1.732424,39,2203.728379
3.552842,66,2204.664845
2.902108,44,2205.032687
3.046466,80,2205.696575
2.846825,59,2206.181514
2.653169,39,2206.900643
2.679555,74,2207.503845
2.434298,61,2208.000424
4.62586,61,2208.496691
2.596274,60,2209.383104
2.94766,68,2209.946266
3.707161,56,2210.40435
2.246817,70,2210.973486
3.683668,65,2211.880939
4.434332,106,2212.759335
3.120265,69,2213.316745
2.55968,75,2214.325582
2.200715,110,2215.235986
4.302513,63,2215.746517
3.81656,81,2216.805369
0.50645,57,2217.262093
3.035685,45,2217.63047
0.856588,134,2219.128449
3.483927,83,2219.803347
2.218452,47,2220.182085
3.106774,104,2221.037633
1.835778,75,2222.040944
0.815396,82,2222.714332
0.279821,60,2223.210222
3.143227,46,2223.591445
2.731379,43,2224.31065
3.18675,50,2224.721691
0.122331,69,2225.279664
0.410743,69,2225.832778
0.230408,72,2226.874068
3.831453,173,2228.288419
1.832546,92,2229.548074
2.770223,49,2229.944988
3.95199,67,2230.493115
0.833964,50,2230.907255
3.347288,100,2232.141784
1.420608,38,2232.460824
4.2,82,2233.133372
2.76087,46,2233.513559
3.293661,42,2234.262547
0.267978,69,2234.82796
2.299582,56,2235.286503
4.551194,62,2235.802364
1.086858,69,2236.773814
3.14955,73,2237.367817
0.956337,61,2237.861634
1.601665,43,2238.210695
0.567134,153,2239.889898
0.693923,183,2241.762123
3.585445,71,2242.343002
4.242443,60,2242.836397
2.230231,68,2243.395349
0.755982,69,2244.415671
4.319175,54,2244.861618
2.957625,100,2245.689903
3.294204,64,2246.219358
0.790591,65,2247.218489
2.290079,38,2247.535043
0.512737,43,2247.888215
2.254068,59,2248.374523
3.289293,59,2248.856776
0.500976,104,2250.163079
2.182581,93,2250.91509
2.72531,103,2252.17294
3.135657,63,2252.686313
2.756056,109,2253.579496
2.672429,87,2254.861429
2.430496,81,2255.523408
3.990291,59,2256.009468
2.837968,72,2256.598598
0.564005,50,2257.407124
3.590111,84,2258.104296
2.760106,62,2258.620019
3.51092,97,2259.787392
4.206994,61,2260.286685
0.219772,77,2260.923302
2.124369,70,2261.504974
4.244944,71,2262.478161
1.866066,69,2263.041514
2.461385,43,2263.392881
1.90825,66,2263.934538
0.656023,91,2265.2293
1.693158,67,2265.76963
1.589376,62,2266.276899
2.557445,33,2266.54165
3.407325,57,2267.449403
0.792113,68,2268.003456
1.588845,72,2268.597076
0.837995,102,2269.88982
2.953538,46,2270.272217
4.193357,81,2270.931219
4.664496,100,2271.759415
4.896242,88,2272.907922
3.891851,86,2273.606749
2.206555,75,2274.240982
2.279873,66,2275.226121
0.28787,76,2275.847227
2.613343,45,2276.21033
3.955804,83,2276.888775
0.726695,123,2278.412143
4.691325,71,2279.001572
4.412577,71,2279.973819
3.881619,92,2280.740596
2.176155,82,2281.415668
2.344121,77,2282.040199
1.842471,46,2282.990897
2.765712,38,2283.305514
2.412063,82,2283.970715
4.504505,62,2284.479912
2.189462,71,2285.405137
2.428325,105,2286.248804
0.974402,64,2286.779712
3.155185,51,2287.642855
1.153721,116,2288.602024
2.584492,68,2289.162325
0.177741,49,2289.563032
4.01957,76,2290.747502
4.356368,85,2291.439349
1.956004,59,2291.919131
1.251217,86,2293.215241
1.123581,70,2293.795975
3.963561,87,2294.511351
3.258363,60,2295.007423
2.246956,66,2295.939435
1.439335,64,2296.466806
3.260218,59,2296.943517
0.69495,85,2298.051649
3.766869,65,2298.586624
3.709475,94,2299.362542
3.96519,97,2300.562973
2.160951,30,2300.810315
3.658791,50,2301.217413
1.803878,37,2301.515088
3.058505,45,2301.874949
2.65709,54,2302.31922
2.867167,57,2303.376943
2.082041,37,2303.681044
2.869289,45,2304.047146
0.494364,54,2304.493719
1.957218,78,2305.133497
3.258305,73,2306.1263
4.683,69,2306.683192
2.25076,85,2307.380249
4.341828,85,2308.519117
0.555658,61,2309.019944
1.29654,59,2309.500608
3.955672,54,2309.950351
2.064938,89,2311.104743
3.331395,56,2311.557307
2.192535,82,2312.221082
2.30137,45,2312.579677
2.47691,36,2313.3259
0.595719,81,2313.998729
1.5374,100,2314.828328
2.646144,87,2316.013837
3.907709,86,2316.722632
0.93845,74,2317.336083
2.954789,108,2318.617601
3.175905,54,2319.069471
1.045776,49,2319.473364
2.08455,88,2320.213376
1.244973,82,2321.42325
3.453559,68,2321.986836
0.601971,73,2322.58145
3.79902,78,2323.579191
0.744186,52,2324.008436
2.45505,32,2324.271166
3.30283,48,2324.660289
3.007465,42,2325.008936
2.597324,78,2326.092059
3.609589,59,2326.575997
2.531333,72,2327.169007
3.356128,44,2327.534845
4.132404,55,2327.975182
0.887698,90,2329.104036
3.629245,75,2329.709926
0.751944,67,2330.258851
1.768125,85,2331.401381
2.936955,63,2331.905231
5.324251,84,2332.604176
2.590538,85,2333.685507
3.862971,67,2334.236869
5.031043,78,2334.876459
0.922083,81,2335.536073
3.116891,51,2336.348212
1.521362,81,2337.001974
3.134411,62,2337.513258
2.043028,138,2339.073333
2.822994,59,2339.554796
3.925957,52,2339.987271
0.365487,65,2340.5135
3.463359,122,2341.918492
3.170411,98,2342.726039
2.646157,75,2343.740636
3.665131,70,2344.319974
3.07638,76,2344.943214
1.152866,81,2345.98696
2.487155,87,2346.693921
1.991913,47,2347.071978
3.151014,86,2347.842048
3.259559,71,2348.790387
3.690677,53,2349.231488
2.706946,37,2349.531577
1.585044,54,2349.976041
2.821505,47,2350.364384
2.778011,72,2351.32057
3.565712,75,2351.919898
2.66965,63,2352.426483
3.330664,65,2352.954578
2.985212,73,2353.96225
2.534204,68,2354.525577
3.555387,61,2355.02605
0.791271,69,2356.004396
3.452007,71,2356.583283
3.748014,50,2357.003983
2.292866,61,2357.500257
2.43745,97,2358.824268
3.399507,57,2359.294828
0.813174,65,2359.822149
4.561414,67,2360.366909
0.743443,63,2361.603618
1.722258,66,2362.145355
3.68283,58,2362.629477
3.178848,53,2363.062759
4.072364,71,2364.029306
1.100149,80,2364.692953
3.297521,48,2365.088681
3.616316,111,2365.999589
4.524338,64,2366.930496
0.9894,73,2367.518468
2.050488,81,2368.189873
0.734505,58,2369.165375
2.796781,88,2369.885856
2.600317,46,2370.26348
4.395177,65,2370.789059
2.938651,44,2371.618073
1.754599,47,2371.994791
1.923519,44,2372.361941
3.70365,56,2372.822975
1.335852,76,2373.467077
1.554013,45,2374.226109
3.426889,61,2374.720249
0.791072,94,2375.493666
0.462861,61,2375.99508
2.603061,43,2376.881527
3.797413,64,2377.407808
1.337694,63,2377.921246
3.114513,52,2378.35358
2.653079,64,2379.27562
1.969857,84,2379.96081
3.236108,75,2380.566096
3.047207,62,2381.075734
4.441895,97,2382.283015
3.590785,56,2382.743975
1.62944,58,2383.219728
2.552239,84,2384.423096
1.205864,73,2385.011855
3.507127,52,2385.43608
3.145691,120,2386.829266
1.440322,64,2387.358267
1.901478,85,2388.050512
1.457087,64,2388.584943
3.311556,71,2389.556962
2.709695,76,2390.176403
1.379137,80,2390.827535
2.768371,45,2391.189428
1.544405,53,2392.098117
4.142723,90,2392.837721
1.741539,70,2393.419174
3.282048,102,2394.812614
1.39645,69,2395.372221
0.630647,62,2395.88114
3.238253,51,2396.298033
3.223347,53,2397.125997
5.044664,76,2397.756649
2.352964,68,2398.31686
2.818279,43,2398.670371
2.084003,92,2399.82066
4.405057,63,2400.338781
1.958173,67,2400.882808
0.489022,61,2401.386228
1.802307,44,2402.201682
0.76715,57,2402.66802
3.778252,55,2403.115864
0.543445,77,2403.739527
3.017381,52,2404.17956
2.353889,95,2405.338329
1.905066,84,2406.06392
0.913477,46,2406.448092
2.102709,84,2407.491505
2.882582,83,2408.167529
3.352773,55,2408.618376
3.971064,64,2409.155087
3.846325,60,2410.051417
3.487665,51,2410.466964
0.786242,62,2410.98012
0.178213,64,2411.506138
3.620402,56,2412.351162
2.384012,121,2413.338545
2.876584,71,2413.910688
1.269049,105,2415.179355
1.098756,82,2415.85685
3.108548,70,2416.430874
1.942376,94,2417.599791
4.470631,58,2418.091534
0.449748,75,2418.702189
0.351829,52,2419.126982
3.533077,78,2420.162622
3.099779,68,2420.72103
3.684968,71,2421.30067
3.248038,51,2422.111018
2.703594,92,2422.872383
3.032778,51,2423.287771
3.324682,46,2423.674862
1.054371,73,2424.671966
3.189518,135,2425.780938
0.190041,59,2426.265103
3.758266,90,2427.426612
3.129209,51,2427.843234
0.700243,57,2428.313631
2.313347,32,2428.586735
1.307223,58,2429.078834
1.084399,101,2430.533333
1.40671,110,2431.437078
1.565792,56,2431.896519
2.53021,59,2432.916234
3.855821,123,2433.915184
2.811241,55,2434.361039
2.120289,39,2435.122069
1.974195,77,2435.749558
3.093461,78,2436.390264
1.171537,69,2436.952714
2.559863,78,2437.992378
3.144997,65,2438.518954
0.554392,55,2438.967839
2.745698,94,2440.19035
3.017037,94,2440.959472
3.68326,78,2441.598914
1.73029,68,2442.558101
3.435166,53,2442.980103
4.059285,86,2443.677396
4.214738,79,2444.318151
1.65623,110,2445.634951
2.856511,63,2446.143491
2.481697,80,2446.796385
3.38663,79,2447.86618
1.717529,107,2448.739851
3.754277,64,2449.268208
2.629761,60,2450.301805
3.062846,84,2450.993924
2.360022,48,2451.389809
2.225347,67,2451.930242
2.517646,47,2452.690455
2.332502,70,2453.263871
2.020689,68,2453.820946
3.361989,50,2454.237423
3.735989,67,2455.174513
2.234714,91,2455.917599
0.464456,48,2456.316301
0.90554,74,2456.92057
3.059457,67,2457.914001
2.225104,71,2458.48714
0.297656,49,2458.880337
4.642545,75,2459.495187
0.767614,61,2460.516926
4.331479,65,2461.051105
2.722556,63,2461.562751
3.565239,52,2461.991893
1.949242,82,2463.102521
4.478979,64,2463.634666
3.747423,80,2464.290717
4.046213,70,2464.863763
3.788528,108,2466.154449
0.618441,33,2466.42047
1.946217,66,2466.960374
3.773449,68,2467.944206
2.564228,67,2468.485383
2.205801,47,2468.866239
0.529203,47,2469.248973
4.508711,86,2470.378202
3.247312,61,2470.87024
2.11612,64,2471.394956
2.845829,62,2471.899419
1.786638,47,2472.273682
4.281279,71,2473.304044
3.886287,74,2473.910013
1.346383,73,2474.4972
3.177533,61,2475.453057
2.581842,128,2476.492023
3.622834,77,2477.118592
3.564453,60,2478.019839
1.62537,109,2478.902761
3.926046,52,2479.329985
2.836172,48,2479.730011
3.102933,58,2480.619022
3.271553,57,2481.087166
0.614264,72,2481.681159
3.312168,67,2482.221012
3.899604,83,2483.284936
2.368621,85,2483.97513
3.708234,59,2484.450268
2.627282,55,2484.887444
3.643673,89,2486.066315
1.287737,61,2486.563457
2.731637,61,2487.054376
2.998962,95,2488.299504
0.713961,39,2488.616117
2.241729,68,2489.168288
0.930751,72,2489.759558
2.793082,67,2490.721283
1.346227,80,2491.383182
1.027485,52,2491.812971
2.916872,66,2492.352574
2.644083,49,2493.306893
4.459582,64,2493.833213
2.877392,42,2494.18377
3.388211,61,2494.674976
4.412168,67,2495.216296
3.288288,56,2496.076909
3.984635,73,2496.667439
3.994184,75,2497.277698
0.323525,54,2497.724695
0.77187,74,2498.798494
4.037505,103,2499.629293
0.380074,74,2500.239186
1.667939,66,2501.208911
1.75036,65,2501.731266
1.671317,135,2503.263354
2.244799,60,2503.747935
4.412144,83,2504.417038
1.032728,75,2505.02362
2.779255,53,2505.880706
1.036285,84,2506.572624
3.343934,61,2507.061324
4.294508,94,2508.354106
3.012271,49,2508.748454
0.728792,50,2509.161711
1.73732,37,2509.460578
2.063074,70,2510.035261
0.211956,97,2511.213124
0.939993,57,2511.684996
3.03797,65,2512.211801
1.733369,93,2513.371819
0.49952,68,2513.92814
0.829963,79,2514.563478
3.195988,57,2515.019264
1.969032,42,2515.361776
3.146332,99,2516.604926
0.714581,130,2517.665335
3.271291,50,2518.486906
3.957606,55,2518.93909
3.00376,96,2519.722216
0.493342,63,2520.238123
2.982969,86,2521.346657
1.005238,58,2521.822608
2.584671,107,2522.701737
1.681389,74,2523.716633
1.66025,55,2524.162832
4.625861,66,2524.709129
0.490136,77,2525.341024
2.496517,80,2526.43315
3.224194,140,2527.5774
3.780978,128,2529.042778
2.020154,52,2529.473327
2.340081,52,2529.906369
3.526487,53,2530.340514
4.520479,61,2531.261999
2.546804,64,2531.785316
0.446176,49,2532.183222
4.054191,91,2532.924321
0.716159,93,2534.084507
2.991586,64,2534.610167
0.613246,96,2535.398864
3.607869,56,2536.319599
3.715111,106,2537.171433
4.495473,61,2537.665704
2.776438,51,2538.518106
1.59022,90,2539.252986
4.620108,68,2539.807464
0.881463,56,2540.26373
4.662033,79,2541.304628
1.38208,48,2541.705079
3.151612,88,2542.427273
2.906391,81,2543.558165
1.385725,91,2544.356405
2.877253,96,2545.145102
3.26909,60,2545.636143
2.840253,46,2546.354891
2.294821,85,2547.033185
0.243531,62,2547.53439
1.797934,77,2548.685095
1.404063,38,2549.001322
3.140392,51,2549.443649
2.851531,110,2550.362068
4.385982,72,2551.294542
0.50752,43,2551.642309
0.316666,99,2552.441799
0.268876,50,2552.8538
1.785949,56,2553.728755
4.704168,65,2554.257914
2.221606,45,2554.623848
3.662883,85,2555.319449
3.178889,52,2556.151605
2.527131,74,2556.75456
1.578234,62,2557.263472
3.404114,68,2557.824033
2.408249,67,2558.751916
2.933534,84,2559.447339
3.179881,106,2560.319615
3.223202,56,2561.136575
0.770467,58,2561.61297
1.603443,72,2562.20835
1.576329,102,2563.04969
3.306424,64,2563.971326
1.505615,89,2564.690926
4.852532,68,2565.255016
3.81905,85,2566.33897
3.514675,55,2566.779495
0.766422,48,2567.174657
3.56469,131,2568.859457
2.544272,69,2569.42492
2.665505,140,2570.56185
3.004082,92,2571.78083
2.544904,88,2572.574546
4.444088,86,2573.280891
2.379292,100,2574.439137
2.954611,79,2575.084066
3.151442,51,2575.503175
1.875217,52,2576.477764
1.469681,74,2577.090841
3.225978,47,2577.477216
0.905224,59,2577.954717
0.997119,61,2578.457237
2.653521,92,2579.599207
2.749568,59,2580.082246
3.079403,67,2580.625312
2.944615,67,2581.559608
4.052914,92,2582.321546
3.024792,98,2583.160114
4.384834,91,2584.294407
1.834441,73,2584.889973
3.486093,54,2585.338897
2.729356,57,2585.798524
1.441712,42,2586.544997
3.251035,82,2587.228036
1.476238,79,2587.872923
4.071686,79,2588.512018
1.602183,61,2589.380132
3.614978,57,2589.847514
3.107645,74,2590.463624
2.643261,93,2591.627231
3.180524,78,2592.264768
3.723178,65,2592.792327
3.536632,83,2593.464801
2.367125,68,2594.429967
2.06022,68,2594.991556
2.384566,78,2595.634017
0.488329,88,2596.777273
4.639467,105,2597.633412
2.800287,66,2598.178214
4.708371,95,2599.334677
3.994279,63,2599.853002
1.515929,90,2600.591471
2.954331,81,2601.632018
3.258056,70,2602.202674
3.687544,52,2602.630246
1.531854,87,2603.342019
3.201161,46,2604.132131
2.190079,62,2604.641333
0.664206,73,2605.236453
3.180444,73,2605.841712
3.355562,51,2606.742008
2.958102,43,2607.094452
3.510527,54,2607.530467
3.870406,73,2608.119809
4.440113,91,2609.421713
3.280657,81,2610.07451
1.916845,61,2610.56675
0.876381,84,2611.83326
0.408337,164,2613.181911
1.767396,68,2613.735906
3.427769,101,2615.039283
2.783154,73,2615.661351
1.452195,90,2616.465888
0.337466,43,2617.170163
2.850671,110,2618.065167
3.175917,83,2618.739549
2.663311,134,2620.243292
3.532051,60,2620.733086
3.809902,85,2621.427073
0.843914,62,2622.357603
3.028789,63,2622.885409
1.775289,92,2623.634735
0.888384,91,2624.725789
3.281074,84,2625.433326
2.589004,77,2626.125877
3.014962,85,2627.194567
3.717066,62,2627.701987
1.023491,122,2628.705636
3.522337,53,2629.540467
4.050838,68,2630.107476
0.774455,81,2630.75752
2.622518,43,2631.106646
5.170438,90,2632.393543
0.735644,71,2632.973812
2.850818,63,2633.486546
3.367684,52,2633.917803
2.328937,37,2634.60344
0.647703,66,2635.149662
1.314428,85,2635.83886
0.802976,55,2636.284387
1.317325,47,2637.072387
1.970137,56,2637.530509
3.688312,82,2638.204438
1.666845,80,2638.883388
3.38011,100,2640.109895
4.576352,61,2640.61103
3.011685,36,2640.910261
2.640385,74,2641.517504
1.478556,38,2642.267746
2.832853,64,2642.79442
3.009986,90,2643.545806
2.999214,44,2643.915283
2.284041,66,2644.913512
5.553587,123,2645.909019
4.157294,87,2646.607093
3.008305,45,2647.521852
3.13478,68,2648.082005
0.339765,58,2648.589633
2.799874,65,2649.176003
0.66815,64,2650.14428
2.620842,41,2650.478985
3.448122,69,2651.039726
3.609603,50,2651.451234
0.78341,61,2651.949013
4.143592,81,2653.113973
0.37046,61,2653.610797
3.206282,44,2653.977752
3.489436,63,2654.493083
3.220091,46,2655.619719
4.008176,60,2656.111445
0.758519,49,2656.506291
2.556948,39,2656.833432
1.911844,62,2657.35599
2.428548,66,2658.560589
3.607178,44,2658.926267
2.488764,66,2659.47078
1.687163,53,2659.905185
2.554567,76,2661.192931
0.699353,60,2661.679049
3.507259,72,2662.268831
2.853684,67,2662.806881
0.389498,38,2663.81426
3.8588,73,2664.410793
2.236778,94,2665.183722
2.366182,55,2665.629812
2.897947,47,2666.687297
3.647792,55,2667.136784
0.535265,42,2667.482924
2.642883,70,2668.060878
2.65745,71,2669.311616
3.30759,65,2669.844306
2.20243,98,2670.647647
2.879528,51,2671.063994
2.454945,81,2672.451717
0.564173,75,2673.055973
2.571065,63,2673.566089
4.01453,55,2674.013093
2.338262,117,2675.702782
0.896472,76,2676.318177
3.132323,46,2676.692875
0.319623,82,2678.06639
3.422121,49,2678.468671
1.107768,79,2679.108257
3.009143,47,2679.493431
2.510011,70,2680.765089
0.370496,122,2681.776852
0.437226,64,2682.313994
0.642032,68,2683.521544
4.483899,55,2683.967016
3.292404,57,2684.425149
2.970684,78,2685.061377
3.115932,73,2686.351057
1.654505,88,2687.074246
2.664242,63,2687.588172
1.714935,87,2689.014019
2.704053,42,2689.365453
2.025171,81,2690.019549
2.055731,81,2690.676332
