entropy,surrgain,TimestepsSoFar,optimgain,EpLenMean,EpRewMean,EpThisIter,meankl,EpisodesSoFar,ev_tdlam_before,TimeElapsed,entloss
32.736885,0.20685776,1222572,0.20685776,72.55,2.709542495962176,34,0.009961741,20202,0.8307902812957764,3649.0485253334045,0.0
32.733818,0.20556065,1225034,0.20556065,70.775,2.8058751970136546,35,0.009993881,20237,0.7874018251895905,3656.5663261413574,0.0
32.762825,0.20057753,1227650,0.20057753,78.45,2.5166326935181518,33,0.009996155,20270,0.8478576838970184,3664.2404890060425,0.0
32.737915,0.20017958,1230195,0.20017958,72.575,2.7277546746519783,35,0.010005629,20305,0.7430384457111359,3671.9083273410797,0.0
32.723213,0.20903525,1232622,0.20903525,72.35,2.9089425004068374,34,0.0100808265,20339,0.7913903146982193,3679.397706270218,0.0
32.70279,0.20469944,1235418,0.20469944,73.325,2.794588431398319,38,0.010183503,20377,0.7463269829750061,3686.9226887226105,0.0
32.6995,0.20163727,1238116,0.20163727,74.575,2.314289121274494,36,0.009998369,20413,0.8488469421863556,3694.492443084717,0.0
32.679367,0.20003521,1240694,0.20003521,74.05,2.7196950872500336,35,0.0098729255,20448,0.8848249018192291,3702.0179069042206,0.0
32.674427,0.20582518,1243358,0.20582518,75.5,2.5128110987253605,35,0.010055199,20483,0.7126828730106354,3709.6428446769714,0.0
32.66801,0.19937414,1245993,0.19937414,81.025,2.6986292503450757,32,0.010152394,20515,0.6748458445072174,3717.3283207416534,0.0
32.65676,0.2005842,1248348,0.2005842,71.775,2.7526160896495844,32,0.009987536,20547,0.6914496123790741,3725.0234518051147,0.0
32.64022,0.19645356,1251023,0.19645356,75.775,2.2799624410734904,35,0.010370027,20582,0.7052554488182068,3732.5924496650696,0.0
32.62239,0.20233074,1253573,0.20233074,78.475,2.4855987912571806,34,0.010223803,20616,0.8281615823507309,3740.094375371933,0.0
32.60765,0.20952646,1256104,0.20952646,70.875,2.7802729873101564,36,0.010115462,20652,0.8211929500102997,3747.7497158050537,0.0
32.595787,0.20097518,1258647,0.20097518,76.875,2.624275869463889,33,0.010163499,20685,0.7251930236816406,3755.3995399475098,0.0
32.593025,0.1950897,1261100,0.1950897,73.65,3.0027831998745453,33,0.010659758,20718,0.9424380622804165,3763.039898633957,0.0
32.581825,0.20149183,1263719,0.20149183,77.45,2.632889098829035,34,0.009978132,20752,0.7754090428352356,3770.6211602687836,0.0
32.57418,0.19041881,1266182,0.19041881,83.9,2.528543521349985,29,0.010139434,20781,0.8753281533718109,3778.2709674835205,0.0
32.549355,0.20245504,1268903,0.20245504,74.95,2.4128352615322046,36,0.010075837,20817,0.6956847906112671,3785.7874438762665,0.0
32.53789,0.20843992,1271411,0.20843992,79.0,2.6568872686963005,33,0.010191044,20850,0.7269184589385986,3793.4462327957153,0.0
32.53111,0.21299382,1274057,0.21299382,77.225,2.815123815682854,34,0.010327758,20884,0.9327924400568008,3801.4494688510895,0.0
32.52247,0.1950013,1276559,0.1950013,75.55,2.659120680079428,33,0.010082923,20917,0.8070220649242401,3809.087285757065,0.0
32.526955,0.20252948,1278986,0.20252948,74.25,2.534427524767471,33,0.0102794375,20950,0.8372997641563416,3816.6964948177338,0.0
32.506004,0.19416657,1281542,0.19416657,74.5,2.503351714415589,34,0.010193208,20984,0.7803655415773392,3824.432822227478,0.0
32.489365,0.20076656,1284214,0.20076656,74.55,2.856358756736522,35,0.010347964,21019,0.7619386166334152,3832.1557910442352,0.0
32.485214,0.19611236,1286924,0.19611236,77.7,2.848992974718372,34,0.009938499,21053,0.8628101348876953,3839.879284143448,0.0
32.48648,0.19149157,1289529,0.19149157,80.175,2.5966909754177143,33,0.010060121,21086,0.8774524256587029,3847.468391895294,0.0
32.484547,0.20644918,1292377,0.20644918,74.225,3.051990726235882,38,0.010297274,21124,0.8574314266443253,3855.034598827362,0.0
32.448677,0.18885961,1294879,0.18885961,75.675,3.0169309891910636,33,0.010054807,21157,0.7411856055259705,3862.8076713085175,0.0
32.461006,0.22762838,1297463,0.22762838,72.025,2.7590904906661704,36,0.010188113,21193,0.8167858570814133,3870.407006263733,0.0
32.455574,0.19714963,1299993,0.19714963,74.675,2.5532186959833325,34,0.010407845,21227,0.6957859396934509,3877.916727781296,0.0
32.446526,0.2095199,1302584,0.2095199,76.275,2.686746815177215,34,0.010401605,21261,0.7645454257726669,3885.4034082889557,0.0
32.45238,0.20082016,1305265,0.20082016,78.225,2.631610101281915,33,0.010082604,21294,0.7815995216369629,3892.9100947380066,0.0
32.4439,0.20205438,1308100,0.20205438,79.65,2.569487213157836,36,0.010362504,21330,0.7230651676654816,3900.511112689972,0.0
32.418526,0.21259148,1310685,0.21259148,81.025,2.8318789075021784,32,0.010250104,21362,0.8910255953669548,3908.0667848587036,0.0
32.389282,0.20452943,1313306,0.20452943,85.975,2.897017923106348,31,0.010237031,21393,0.8184658885002136,3915.6227321624756,0.0
32.37977,0.21100691,1315961,0.21100691,76.75,2.82041432196844,35,0.010169382,21428,0.7905486822128296,3923.2350759506226,0.0
32.389637,0.21206097,1318427,0.21206097,80.925,2.892815197970388,30,0.010158855,21458,0.8714979588985443,3930.812533378601,0.0
32.383736,0.1965849,1320989,0.1965849,77.425,2.5843319067463995,34,0.010109228,21492,0.8061296045780182,3938.421409845352,0.0
32.382256,0.2042963,1323507,0.2042963,73.25,2.7720456269279254,34,0.010207716,21526,0.8565981388092041,3946.2090775966644,0.0
32.366173,0.20591311,1325986,0.20591311,71.6,2.35776466865908,35,0.010128775,21561,0.8591383844614029,3954.2505905628204,0.0
32.34221,0.20646164,1328667,0.20646164,78.2,2.7011426498133693,34,0.009969839,21595,0.9146324694156647,3961.816130876541,0.0
32.33487,0.1972281,1331116,0.1972281,76.35,2.26669484029359,33,0.010106671,21628,0.9103178903460503,3969.3849561214447,0.0
32.320816,0.20478049,1333715,0.20478049,74.275,2.9467847881249423,36,0.009915866,21664,0.7700070887804031,3976.9068896770477,0.0
32.311348,0.20295176,1336225,0.20295176,74.0,2.6516563731257072,34,0.010086807,21698,0.8405588716268539,3984.4515647888184,0.0
32.30257,0.21292663,1338854,0.21292663,74.075,2.3351435239331786,35,0.010187821,21733,0.664688229560852,3992.265271425247,0.0
32.286583,0.21402176,1341485,0.21402176,70.575,2.7677649826026416,37,0.010014661,21770,0.83338862657547,3999.716778755188,0.0
32.27861,0.19815442,1343947,0.19815442,77.175,2.8259790518254038,32,0.009950014,21802,0.7901622802019119,4007.271797657013,0.0
32.2474,0.21283011,1346484,0.21283011,74.775,2.9274830005100543,35,0.010416764,21837,0.8286134451627731,4014.777179479599,0.0
32.244614,0.19734704,1348885,0.19734704,74.625,2.839063591186507,33,0.010229325,21870,0.7276063859462738,4022.278011083603,0.0
32.249535,0.19552353,1351444,0.19552353,76.25,2.6088973072786756,33,0.010305775,21903,0.8628344982862473,4029.7768955230713,0.0
32.254242,0.2085946,1353802,0.2085946,73.05,2.8680122361060225,33,0.010260163,21936,0.7775329947471619,4037.517029762268,0.0
32.246544,0.19804327,1356414,0.19804327,72.025,2.744073158785286,36,0.010158785,21972,0.7889580428600311,4045.275082349777,0.0
32.251972,0.21048835,1359037,0.21048835,74.3,2.8854832290026606,35,0.010328369,22007,0.8299288898706436,4052.9483947753906,0.0
32.23107,0.19667765,1361888,0.19667765,81.325,2.843903236398563,35,0.01014035,22042,0.8464680165052414,4060.4860150814056,0.0
32.208336,0.2085351,1364270,0.2085351,76.625,2.98633048923038,32,0.010317277,22074,0.9189647883176804,4068.0608155727386,0.0
32.19506,0.20669408,1366935,0.20669408,82.875,2.8542015533954563,33,0.010561623,22107,0.8375279009342194,4075.70863199234,0.0
32.179985,0.22308011,1369562,0.22308011,81.35,2.8491104320728544,32,0.01027649,22139,0.9215070083737373,4083.297525882721,0.0
32.177193,0.19877739,1372062,0.19877739,71.125,2.615846909235376,35,0.010257448,22174,0.8539029061794281,4090.9339406490326,0.0
32.163322,0.2025744,1374641,0.2025744,74.85,2.828406116674142,35,0.010309187,22209,0.8377361446619034,4098.44734120369,0.0
32.163612,0.2004836,1376981,0.2004836,74.925,2.6334007210237083,30,0.010322372,22239,0.9005647823214531,4105.99671792984,0.0
32.150177,0.1919106,1379575,0.1919106,74.1,2.590790550744201,35,0.010119004,22274,0.8011364191770554,4113.626518011093,0.0
32.127136,0.21505448,1381917,0.21505448,76.425,2.9391654125438764,31,0.010193182,22305,0.7119250297546387,4121.162155628204,0.0
32.100456,0.1995955,1384436,0.1995955,79.125,3.0375851683344104,31,0.010167008,22336,0.8126225471496582,4128.6467316150665,0.0
32.085526,0.1936902,1387065,0.1936902,77.375,2.6450592295221838,34,0.009865588,22370,0.8876151591539383,4136.122340679169,0.0
32.065895,0.20833683,1389634,0.20833683,69.325,2.392671545857605,37,0.010756029,22407,0.6667042374610901,4143.678285598755,0.0
32.05654,0.19660726,1392200,0.19660726,74.475,2.5916739380145164,34,0.01039436,22441,0.7210620641708374,4151.207529783249,0.0
32.04789,0.21221158,1394672,0.21221158,75.375,2.5882594498633233,33,0.010525557,22474,0.9223427027463913,4158.95764040947,0.0
32.03295,0.19614208,1397487,0.19614208,77.0,2.5159475056157126,36,0.010241923,22510,0.8869722113013268,4166.4573221206665,0.0
32.022797,0.20693716,1399833,0.20693716,70.975,2.989688514362207,34,0.010200661,22544,0.7684365063905716,4174.140499591827,0.0
32.008553,0.20173895,1402333,0.20173895,73.45,2.7959587281087104,34,0.0102204485,22578,0.8341837227344513,4181.649317979813,0.0
32.008255,0.21023197,1404872,0.21023197,76.15,2.812982170921932,34,0.0103693055,22612,0.9285542890429497,4189.187900304794,0.0
31.994171,0.20860887,1407209,0.20860887,79.125,2.7256084359867687,29,0.0104351165,22641,0.9120034277439117,4196.792474746704,0.0
31.986858,0.20974088,1409725,0.20974088,77.5,2.6852215882817134,33,0.010031916,22674,0.7341745793819427,4204.419683456421,0.0
31.996235,0.20587726,1412290,0.20587726,72.125,2.5910312234918953,35,0.010484636,22709,0.7251416444778442,4212.062228679657,0.0
31.975775,0.19611415,1414757,0.19611415,69.975,2.871329819327502,35,0.010583222,22744,0.8805487006902695,4219.7917466163635,0.0
31.962963,0.19790523,1417173,0.19790523,73.75,3.0151543729598074,33,0.0105251,22777,0.89696354418993,4227.560026884079,0.0
31.946274,0.18950589,1419776,0.18950589,69.825,2.783438974691017,37,0.010256928,22814,0.8506912887096405,4235.169227838516,0.0
31.925915,0.20928125,1422480,0.20928125,79.075,2.5773364351389194,34,0.010554647,22848,0.5050698220729828,4242.730285644531,0.0
31.908031,0.20747313,1425141,0.20747313,79.4,2.5746276675409865,34,0.010317771,22882,0.9157447442412376,4250.32532954216,0.0
31.886734,0.20862713,1427688,0.20862713,73.325,2.923496673027048,35,0.010536753,22917,0.7877202033996582,4258.115118265152,0.0
31.880016,0.19907412,1430217,0.19907412,80.075,2.6986163176951177,31,0.010029467,22948,0.8725532442331314,4265.7299292087555,0.0
31.880413,0.2086719,1432870,0.2086719,80.225,2.8651109937684343,34,0.01022023,22982,0.8532118797302246,4273.504946231842,0.0
31.863825,0.20462319,1435508,0.20462319,73.525,2.8314372917755124,36,0.010393007,23018,0.9080491289496422,4281.031121253967,0.0
31.847645,0.20472059,1438090,0.20472059,75.875,2.926756809126464,34,0.01036221,23052,0.8836157619953156,4288.6631960868835,0.0
31.844944,0.19651209,1440468,0.19651209,79.4,2.7999924451589466,30,0.010342836,23082,0.8203703016042709,4296.526937007904,0.0
31.824987,0.20666552,1442942,0.20666552,82.15,2.8596642140427564,30,0.010283207,23112,0.721608430147171,4304.196837425232,0.0
31.820934,0.20679829,1445358,0.20679829,72.875,2.6884846979157637,34,0.010381563,23146,0.8965886607766151,4311.714547872543,0.0
31.775074,0.21908876,1448153,0.21908876,77.35,2.709920159060188,36,0.010708273,23182,0.8736734837293625,4319.236903429031,0.0
31.748724,0.20237088,1450567,0.20237088,74.275,2.8160649613667688,32,0.010518062,23214,0.8620433509349823,4326.726914405823,0.0
31.72132,0.20893924,1453289,0.20893924,74.4,3.0033235964368132,36,0.010374906,23250,0.9313235208392143,4334.194594144821,0.0
31.710743,0.21703982,1455728,0.21703982,74.325,2.496548438549767,33,0.010367529,23283,0.8836094811558723,4341.696586370468,0.0
31.715336,0.20517011,1458434,0.20517011,81.3,2.7280611920835183,33,0.010426136,23316,0.8540938794612885,4349.209060192108,0.0
31.698034,0.20417157,1460982,0.20417157,75.05,2.5902160606862044,35,0.010272583,23351,0.7526355236768723,4356.885038852692,0.0
31.658283,0.19743235,1463419,0.19743235,80.55,2.865978734507398,30,0.010490864,23381,0.7790138721466064,4364.404047250748,0.0
31.623196,0.20464525,1465981,0.20464525,84.675,2.7047402972501713,29,0.010588461,23410,0.8278801143169403,4372.059418439865,0.0
31.595234,0.20162019,1468194,0.20162019,79.05,2.4615326146202845,30,0.010638835,23440,0.7736608237028122,4379.677562236786,0.0
31.57104,0.19989175,1470781,0.19989175,75.075,2.6955296645888374,34,0.010875802,23474,0.7347270548343658,4387.302622318268,0.0
31.556934,0.21518481,1473276,0.21518481,76.875,2.4933557287696835,32,0.010668874,23506,0.7860607802867889,4394.766151428223,0.0
31.535793,0.19631392,1475653,0.19631392,74.75,3.02927275813978,32,0.010459824,23538,0.9362180978059769,4402.382358312607,0.0
31.529507,0.19585674,1478367,0.19585674,77.625,2.5545164977229153,35,0.010410815,23573,0.7746703922748566,4409.875755786896,0.0
31.514217,0.20459414,1480804,0.20459414,76.175,2.808321858637969,32,0.010488649,23605,0.8744683414697647,4417.325451374054,0.0
31.524963,0.22665557,1483613,0.22665557,78.55,2.5212121072066176,36,0.010919331,23641,0.5863644182682037,4424.817971229553,0.0
31.516499,0.20363383,1486171,0.20363383,78.55,3.0026894680611576,32,0.010603746,23673,0.7377904653549194,4432.26050901413,0.0
31.524845,0.20793328,1488834,0.20793328,83.15,2.5437704218051076,32,0.010557814,23705,0.8634891211986542,4439.927603006363,0.0
31.505152,0.21075964,1491370,0.21075964,84.65,2.910137444233839,32,0.010716807,23737,0.7515999525785446,4447.4576325416565,0.0
31.497425,0.19597237,1494021,0.19597237,73.525,2.954693447833005,36,0.01038925,23773,0.7692101299762726,4455.089128732681,0.0
31.482708,0.20844367,1496555,0.20844367,81.375,2.8369908753273876,31,0.010383921,23804,0.798370435833931,4462.762707710266,0.0
31.472223,0.19789639,1499095,0.19789639,79.325,2.9164331127220158,33,0.010529088,23837,0.9054578319191933,4470.479781389236,0.0
31.46637,0.20732331,1501694,0.20732331,80.575,2.4138187394596136,32,0.010681319,23869,0.8635105490684509,4478.0957272052765,0.0
31.44051,0.20604596,1504107,0.20604596,76.625,2.5236278920917803,31,0.01050436,23900,0.7861546277999878,4485.623260498047,0.0
31.4078,0.20926929,1506515,0.20926929,84.775,2.8797045305388993,28,0.010505782,23928,0.8511745184659958,4493.21786570549,0.0
31.387928,0.19117136,1509281,0.19117136,77.225,2.7342611185017325,36,0.010414569,23964,0.886884443461895,4500.87615776062,0.0
31.381271,0.21067047,1512039,0.21067047,84.475,2.767415561005702,32,0.010447838,23996,0.8950632363557816,4508.37828540802,0.0
31.370865,0.21467459,1514550,0.21467459,79.425,2.622987545725291,32,0.010505964,24028,0.9012522175908089,4515.862714290619,0.0
31.363071,0.21517166,1517097,0.21517166,77.025,2.7461283450688745,32,0.010469269,24060,0.9095159396529198,4523.3517146110535,0.0
31.361866,0.2228816,1519501,0.2228816,78.65,2.466966599624359,30,0.010555365,24090,0.92581707239151,4530.852009057999,0.0
31.350605,0.20553343,1522003,0.20553343,75.5,2.982358623525239,33,0.010578359,24123,0.8958393633365631,4538.48091006279,0.0
31.32661,0.20902649,1524648,0.20902649,75.325,2.4595213995847067,35,0.01035819,24158,0.9123461097478867,4546.206590414047,0.0
31.316517,0.20443901,1527249,0.20443901,73.3,2.766677526313645,35,0.010467834,24193,0.7590357661247253,4553.721437215805,0.0
31.29779,0.22409193,1529739,0.22409193,82.825,3.290697105897941,30,0.010695512,24223,0.7860264778137207,4561.248624801636,0.0
31.268864,0.22988816,1532575,0.22988816,80.225,2.7104155665925456,36,0.010673486,24259,0.8767243027687073,4568.937187433243,0.0
31.26155,0.20751062,1534992,0.20751062,82.325,2.9955438168907773,28,0.010414566,24287,0.8596198558807373,4576.652341842651,0.0
31.24825,0.20327821,1537756,0.20327821,77.45,2.5515557738336874,36,0.010540939,24323,0.8946875557303429,4584.302666425705,0.0
31.233362,0.20201889,1540177,0.20201889,78.75,2.7971529519818743,30,0.010653676,24353,0.7318373024463654,4591.808282375336,0.0
31.215601,0.20698619,1542656,0.20698619,78.325,2.9251418168959544,33,0.010431108,24386,0.6764461696147919,4599.333430290222,0.0
31.219213,0.22001421,1545191,0.22001421,75.6,2.7218031871985726,33,0.01065992,24419,0.8905219063162804,4606.889567613602,0.0
31.198948,0.21259734,1547636,0.21259734,76.225,2.7719828837440796,33,0.010567083,24452,0.8577378243207932,4614.426345586777,0.0
31.172949,0.2029223,1550043,0.2029223,73.625,2.788502363346792,33,0.010503791,24485,0.8262655436992645,4621.928322553635,0.0
31.17226,0.23242137,1552593,0.23242137,74.775,2.507390438745471,34,0.010793207,24519,0.9117292240262032,4629.575383424759,0.0
31.143475,0.21641979,1555109,0.21641979,81.675,2.6313363589352132,30,0.010918341,24549,0.45491182804107666,4637.092510700226,0.0
31.137188,0.21490708,1557823,0.21490708,80.85,2.754628799844229,34,0.010532818,24583,0.717787355184555,4644.791725873947,0.0
31.12345,0.2092257,1560417,0.2092257,73.15,3.0898867596068436,35,0.010800195,24618,0.7800688594579697,4652.3411293029785,0.0
31.142542,0.21167831,1562808,0.21167831,72.375,3.047148554050367,32,0.010695356,24650,0.8066193163394928,4659.918515443802,0.0
31.130224,0.21303685,1565524,0.21303685,79.725,2.5251592041460036,34,0.010521149,24684,0.8717065900564194,4667.515350818634,0.0
31.137976,0.20629664,1567959,0.20629664,80.075,2.751096693133751,31,0.010606566,24715,0.7159325182437897,4675.048822879791,0.0
31.114075,0.21004096,1570327,0.21004096,79.8,2.6213333743038967,30,0.010588517,24745,0.5447381436824799,4682.595477819443,0.0
31.097754,0.21396379,1572871,0.21396379,78.675,3.0521931026183404,33,0.010620037,24778,0.7232634723186493,4690.185520887375,0.0
31.088665,0.21964434,1575382,0.21964434,83.875,2.550291350114525,30,0.010544785,24808,0.9451238885521889,4697.815723657608,0.0
31.052658,0.19181855,1578067,0.19181855,83.775,2.7112377436076893,32,0.010316203,24840,0.7781916260719299,4705.421952486038,0.0
31.049671,0.20927605,1580480,0.20927605,73.2,2.718328681384076,32,0.010782194,24872,0.6117049753665924,4712.945912599564,0.0
31.033417,0.21899001,1582980,0.21899001,72.95,2.8997618717377613,33,0.010769684,24905,0.889815978705883,4720.611983299255,0.0
31.014084,0.19580324,1585489,0.19580324,73.825,2.8681338155556184,34,0.010608281,24939,0.8818520978093147,4728.072856426239,0.0
30.994259,0.2162859,1588005,0.2162859,76.875,2.8421850262078037,32,0.010328399,24971,0.6720978319644928,4735.596753358841,0.0
30.977428,0.2194474,1590754,0.2194474,77.35,2.932847447242194,36,0.010587213,25007,0.5964803993701935,4743.079732656479,0.0
30.968151,0.20845684,1593599,0.20845684,74.5,2.3712757016611468,38,0.010622981,25045,0.8164717853069305,4750.594571828842,0.0
30.937098,0.2120986,1596104,0.2120986,76.7,2.240370711868281,32,0.010712219,25077,0.8839758932590485,4758.1452515125275,0.0
30.93919,0.21270165,1598593,0.21270165,78.725,2.9256061606684796,32,0.010861539,25109,0.8512972295284271,4765.885941982269,0.0
30.935297,0.21210575,1601191,0.21210575,71.85,2.7446701595909055,36,0.010391619,25145,0.8736853152513504,4773.46874833107,0.0
30.913319,0.21135458,1603787,0.21135458,77.95,2.510188297581451,33,0.010709681,25178,0.9171309694647789,4781.049570083618,0.0
30.899725,0.21923628,1606389,0.21923628,86.125,2.7387498866273594,30,0.010732336,25208,0.9455234743654728,4788.742065191269,0.0
30.882282,0.2197692,1608944,0.2197692,79.375,2.712833001782031,34,0.010946991,25242,0.8742601424455643,4796.215245485306,0.0
30.899384,0.21219356,1611341,0.21219356,76.35,2.7308963694881707,31,0.010791967,25273,0.8438695520162582,4803.727168798447,0.0
30.888218,0.21822338,1614116,0.21822338,74.0,2.824062359500617,37,0.010689551,25310,0.8961828127503395,4811.225731134415,0.0
30.896679,0.20494394,1616748,0.20494394,77.975,2.3372961964985794,33,0.01054146,25343,0.833768755197525,4818.645079612732,0.0
30.859653,0.2196013,1619369,0.2196013,75.475,2.478183014556241,35,0.01100024,25378,0.8965561464428902,4826.229578971863,0.0
30.841797,0.2059668,1621818,0.2059668,79.925,2.5418070495128626,29,0.010842909,25407,0.9108080789446831,4833.890574455261,0.0
30.791859,0.20174785,1624397,0.20174785,77.975,2.8937299206039357,34,0.010457116,25441,0.8513398915529251,4841.41711807251,0.0
30.791546,0.20864141,1627105,0.20864141,81.45,3.010997276190243,33,0.010720317,25474,0.8428679555654526,4848.947618722916,0.0
30.774143,0.21855092,1629734,0.21855092,82.875,2.8628130433208385,31,0.010744835,25505,0.8627979457378387,4856.594451904297,0.0
30.77177,0.20908561,1632398,0.20908561,78.775,3.2891444435840533,34,0.010822287,25539,0.8829790577292442,4864.227742195129,0.0
30.780024,0.2137312,1635008,0.2137312,79.1,2.8225102167495018,33,0.010881849,25572,0.7208015024662018,4871.916349649429,0.0
30.786678,0.22106919,1637745,0.22106919,77.625,2.8444013093949065,35,0.010862036,25607,0.8434858173131943,4879.400234222412,0.0
30.766026,0.20831104,1640308,0.20831104,74.325,2.6964058532343222,35,0.010490191,25642,0.8497524261474609,4886.868441820145,0.0
30.749905,0.22560015,1642989,0.22560015,77.6,2.5807730583308635,34,0.010770668,25676,0.8883097618818283,4894.36270070076,0.0
30.739758,0.21506505,1645789,0.21506505,77.825,2.5809392576024175,35,0.01072935,25711,0.8916999846696854,4902.006595611572,0.0
30.707561,0.20697415,1648228,0.20697415,80.425,3.1468368305250483,30,0.010592153,25741,0.709794819355011,4909.578272342682,0.0
30.718115,0.21911809,1650689,0.21911809,79.375,3.0355745474443063,31,0.0107861,25772,0.8806165009737015,4917.095477819443,0.0
30.704565,0.21992579,1653305,0.21992579,78.45,2.715648607186519,33,0.010836227,25805,0.6659692227840424,4924.585315465927,0.0
30.691792,0.21719518,1655803,0.21719518,77.275,2.8329417542318973,32,0.010831998,25837,0.8160117864608765,4932.240807771683,0.0
30.67323,0.21027818,1658349,0.21027818,82.1,3.0550254663206973,31,0.010771988,25868,0.8602085560560226,4939.823918104172,0.0
30.68485,0.21803439,1660748,0.21803439,75.2,2.890783782313643,32,0.010663144,25900,0.8081924468278885,4947.307439804077,0.0
30.685013,0.20831761,1663372,0.20831761,73.575,2.7392130282519895,35,0.010968265,25935,0.9396785348653793,4954.992703914642,0.0
30.645086,0.20899884,1665789,0.20899884,79.0,2.5069688195065627,30,0.0108285425,25965,0.5537099838256836,4962.686920166016,0.0
30.644934,0.21099894,1668342,0.21099894,75.25,2.5295708487879374,34,0.010523943,25999,0.7831274569034576,4970.3218903541565,0.0
30.632565,0.20921147,1670903,0.20921147,82.025,2.488904577821087,31,0.010707042,26030,0.8548758029937744,4977.961986064911,0.0
30.624958,0.22040066,1673540,0.22040066,78.075,2.5997520763876367,35,0.010514019,26065,0.705856204032898,4985.428189992905,0.0
30.620243,0.21985808,1675976,0.21985808,80.6,2.89925947755089,30,0.010532576,26095,0.6398682296276093,4993.189447402954,0.0
30.605976,0.205218,1678386,0.205218,74.8,2.901478934537451,33,0.011135337,26128,0.8990205898880959,5000.7340087890625,0.0
30.575104,0.20905402,1681092,0.20905402,83.425,2.7619437921752015,31,0.010489811,26159,0.8748085796833038,5008.430284976959,0.0
30.55273,0.2139421,1683609,0.2139421,81.8,2.957235372190015,31,0.010732161,26190,0.6977874636650085,5016.087105989456,0.0
30.52923,0.20849076,1686053,0.20849076,77.3,3.0525222558957674,32,0.010804249,26222,0.8747026920318604,5023.592596769333,0.0
30.541473,0.20859051,1688552,0.20859051,73.825,2.630184380010377,34,0.011157796,26256,0.702278196811676,5031.302974462509,0.0
30.523586,0.21745212,1691266,0.21745212,79.1,2.425591857371363,34,0.010794388,26290,0.8598949760198593,5039.23680639267,0.0
30.518696,0.20269747,1693844,0.20269747,79.425,2.7747407941518802,32,0.0105719995,26322,0.7830706089735031,5046.7675178050995,0.0
30.482075,0.20795539,1696254,0.20795539,78.2,2.9042634822685423,31,0.010942869,26353,0.6650127172470093,5054.255565404892,0.0
30.46426,0.20946555,1698822,0.20946555,80.425,3.0975262430723367,32,0.01045714,26385,0.9137901663780212,5061.884651422501,0.0
30.45902,0.21403785,1701487,0.21403785,74.2,3.103027273197738,36,0.010835675,26421,0.7930280268192291,5069.417062997818,0.0
30.446545,0.20580351,1704079,0.20580351,74.825,2.7120574646980913,35,0.010631066,26456,0.8530346602201462,5076.98166680336,0.0
30.44144,0.21195383,1706519,0.21195383,75.725,2.8181850785857128,32,0.010537593,26488,0.7818004041910172,5084.540581226349,0.0
30.433033,0.23157468,1708949,0.23157468,75.45,2.3739239978372435,33,0.010811123,26521,0.7947661876678467,5092.288208246231,0.0
30.4047,0.21193656,1711696,0.21193656,76.1,2.499546170711656,36,0.010936258,26557,0.7441345155239105,5100.0501663684845,0.0
30.425074,0.20676787,1714232,0.20676787,78.0,2.4395722225641254,32,0.010732827,26589,0.6077977120876312,5107.54043340683,0.0
30.40824,0.21025077,1716870,0.21025077,81.1,2.4890027224457483,32,0.011274486,26621,0.8434315025806427,5115.120535135269,0.0
30.401531,0.23259774,1719318,0.23259774,73.725,2.440342275006857,33,0.011218585,26654,0.7544679045677185,5122.8561398983,0.0
30.377548,0.21059522,1721791,0.21059522,71.175,2.889013019575724,35,0.0105997175,26689,0.8687118291854858,5130.596296548843,0.0
30.360394,0.20550041,1724358,0.20550041,80.475,2.9855865066421527,31,0.010700856,26720,0.9292810559272766,5138.458405256271,0.0
30.33891,0.22730367,1726932,0.22730367,79.9,2.647852764035771,32,0.01084484,26752,0.7804078161716461,5145.95708823204,0.0
30.33014,0.2069372,1729386,0.2069372,77.475,2.55501456496899,32,0.010963182,26784,0.8409088999032974,5153.487055778503,0.0
30.316828,0.21903732,1731765,0.21903732,77.375,2.555588255758626,30,0.011263257,26814,0.7331856191158295,5161.116835832596,0.0
30.332996,0.20615825,1734248,0.20615825,78.95,2.876915773444721,31,0.011007731,26845,0.8056319206953049,5168.837862253189,0.0
30.316116,0.20516136,1736654,0.20516136,79.625,2.6101432082956326,31,0.010999931,26876,0.7105322778224945,5176.360230445862,0.0
30.294956,0.2101162,1739237,0.2101162,78.475,2.608983588948486,32,0.010832874,26908,0.8654193878173828,5183.872708320618,0.0
30.282604,0.20838499,1741801,0.20838499,75.5,2.701397627650141,35,0.011007415,26943,0.915407083928585,5191.401322603226,0.0
30.272923,0.21099314,1744284,0.21099314,76.675,2.4302562777309786,32,0.010662195,26975,0.836101308465004,5199.130361557007,0.0
30.249355,0.20190926,1746780,0.20190926,78.375,2.5855313049607807,32,0.010762837,27007,0.8913847431540489,5206.773760318756,0.0
30.23534,0.20617315,1749239,0.20617315,79.175,3.0365620663235102,31,0.010859994,27038,0.9399247877299786,5214.468824148178,0.0
30.199469,0.19945347,1751651,0.19945347,78.25,2.786239548012771,30,0.0111248,27068,0.9284832999110222,5221.996114730835,0.0
30.197819,0.2134325,1754156,0.2134325,78.85,2.3398659649319606,33,0.010761635,27101,0.8108715415000916,5229.720170259476,0.0
30.19965,0.2230309,1756650,0.2230309,74.75,2.6736287610474996,33,0.011023152,27134,0.7196687161922455,5237.180703163147,0.0
30.158527,0.22207598,1759359,0.22207598,76.175,2.719771855235424,35,0.010650078,27169,0.7493714988231659,5244.74262547493,0.0
